Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Vel_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Dis_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Acc_AVG
37.207,1.3619,4.46115,58.8728,3.90087,10.5962,0.584633,11.0895,2.7174,1.29416,1.57165,3.30913,37.207,0.0058256,0.0190828,0.251831,0.0166862,0.0453257,0.0025008,0.047436,0.0116238,0.00553582,0.00672279,0.014155,37.207,318.383,1042.92,13763.2,911.939,2477.16,136.675,2592.49,635.27,302.546,367.417,773.605
37.3047,4.68217,0.585707,37.4093,18.0131,33.7331,2.98303,1.07304,2.50624,3.80343,1.80576,3.39323,37.3047,0.0199758,0.00249883,0.159601,0.0768501,0.143917,0.0127267,0.00457795,0.0106925,0.0162268,0.00770402,0.0144767,37.3047,1097.46,137.285,8768.46,4222.12,7906.79,699.2,251.512,587.443,891.494,423.257,795.347
37.4023,5.62254,3.99334,14.9126,7.35034,7.05401,2.58905,5.94084,2.64747,3.67467,2.75661,4.80794,37.4023,0.0239251,0.0169925,0.0634562,0.0312772,0.0300163,0.0110169,0.0252795,0.0112655,0.0156365,0.01173,0.0204588,37.4023,1321.33,938.458,3504.55,1727.37,1657.73,608.441,1396.13,622.17,863.568,647.82,1129.89
37.5,2.8728,5.40362,55.5966,12.8319,24.7167,3.04144,4.12756,2.62788,3.07366,6.65398,4.76559,37.5,0.0121925,0.0229337,0.235959,0.0544603,0.104901,0.0129083,0.0175179,0.0111531,0.013045,0.0282404,0.0202258,37.5,676.888,1273.2,13099.6,3023.45,5823.74,716.623,972.534,619.18,724.215,1567.81,1122.87
37.5977,4.37696,3.26084,57.8868,27.013,15.7369,3.62637,4.56434,2.85901,5.19866,2.48841,4.47065,37.5977,0.0185281,0.0138035,0.245041,0.114349,0.0666159,0.0153508,0.0193214,0.0121025,0.0220065,0.0105337,0.0189247,37.5977,1033.98,770.319,13674.8,6381.37,3717.57,856.669,1078.25,675.393,1228.09,587.846,1056.12
37.6953,5.15515,6.59409,58.2475,18.9627,16.2213,3.44433,1.67371,2.67883,4.76738,2.78374,4.96126,37.6953,0.0217658,0.0278412,0.245929,0.080063,0.0684887,0.0145425,0.00706666,0.0113104,0.0201285,0.0117534,0.0209472,37.6953,1220.98,1561.79,13795.7,4491.24,3841.96,815.778,396.414,634.471,1129.14,659.32,1175.06
37.793,5.01753,5.36299,12.3975,9.29623,12.173,3.50977,5.09193,3.91058,5.21048,2.29658,5.15121,37.793,0.02113,0.0225848,0.0522086,0.0391486,0.0512633,0.0147805,0.0214433,0.0164684,0.0219426,0.00967141,0.0216929,37.793,1191.46,1273.5,2943.91,2207.48,2890.6,833.431,1209.13,928.607,1237.28,545.346,1223.21
37.8906,5.41369,5.40903,52.9017,14.3842,30.3561,4.47768,9.74164,2.4368,3.66494,3.5515,5.41136,37.8906,0.0227396,0.02272,0.222207,0.0604192,0.127507,0.0188079,0.0409186,0.0102355,0.0153941,0.0149176,0.0227298,37.8906,1288.86,1287.75,12594.5,3424.51,7226.99,1066.02,2319.23,580.138,872.527,845.519,1288.3
37.9883,5.94778,3.32654,29.9613,11.5887,5.61662,2.7479,8.93952,2.78966,3.54388,1.70036,4.58025,37.9883,0.0249187,0.0139368,0.125525,0.0485516,0.0235313,0.0115125,0.0374528,0.0116875,0.0148474,0.0071238,0.0191893,37.9883,1419.66,794.004,7151.38,2766.07,1340.62,655.888,2133.75,665.857,845.879,405.855,1093.25
38.0859,4.99736,5.07828,62.4758,10.6413,3.13758,0.711025,7.59791,1.33951,3.06266,4.38845,4.6929,38.0859,0.0208832,0.0212213,0.261076,0.0444682,0.0131114,0.00297126,0.0317504,0.0055976,0.0127983,0.0183386,0.0196109,38.0859,1195.87,1215.24,14950.5,2546.47,750.827,170.149,1818.19,320.546,732.897,1050.16,1123.02
38.1836,0.564244,1.00869,29.117,18.4438,17.1863,1.51974,6.90921,2.11286,3.30117,1.74945,2.70701,38.1836,0.00235185,0.00420438,0.121364,0.0768764,0.0716349,0.0063345,0.0287986,0.0088067,0.0137598,0.00729197,0.0112832,38.1836,135.37,242,6985.6,4424.93,4123.23,364.608,1657.62,506.905,791.998,419.719,649.452
38.2813,2.58385,5.77928,33.2629,15.6228,26.1188,2.74255,4.80071,1.48228,4.67158,3.37821,4.73615,38.2813,0.0107424,0.0240274,0.138291,0.064952,0.108589,0.0114022,0.019959,0.00616262,0.0194222,0.014045,0.0196906,38.2813,621.488,1390.08,8000.67,3757.72,6282.3,659.662,1154.71,356.531,1123.65,812.556,1139.18
38.3789,1.78736,4.66009,55.6808,1.13842,24.7489,6.17699,5.62059,1.90246,6.09426,4.11187,5.14034,38.3789,0.00741207,0.0193251,0.230905,0.00472095,0.102632,0.0256156,0.0233082,0.00788937,0.0252725,0.0170517,0.0213167,38.3789,431.007,1123.74,13427,274.52,5967.99,1489.53,1355.36,458.762,1469.58,991.543,1239.55
38.4766,3.18468,4.2312,31.2964,8.54408,9.11922,2.27085,5.53003,1.90437,2.64,3.88719,4.05919,38.4766,0.0131731,0.017502,0.129455,0.0353418,0.0377209,0.00939317,0.0228745,0.00787727,0.0109201,0.016079,0.0167905,38.4766,769.913,1022.91,7566.06,2065.58,2204.62,548.99,1336.92,460.392,638.235,939.748,981.331
38.5742,2.57329,8.79877,16.9418,18.5424,22.8059,4.00174,9.08797,2.61743,7.21355,3.59898,8.00616,38.5742,0.0106173,0.0363032,0.0699007,0.0765049,0.0940958,0.016511,0.0374964,0.0107994,0.0297627,0.0148492,0.0330329,38.5742,623.687,2132.55,4106.16,4494.11,5527.44,969.898,2202.64,634.385,1748.34,872.281,1940.45
38.6719,5.12421,3.86268,48.082,15.7652,23.3962,1.97438,2.03319,1.67397,2.54735,1.91462,3.20501,38.6719,0.0210888,0.0158969,0.197883,0.064882,0.0962875,0.0081256,0.00836765,0.00688928,0.0104837,0.00787965,0.0131903,38.6719,1245.09,938.563,11683.1,3830.67,5684.87,479.74,494.03,406.747,618.961,465.219,778.762
38.7695,6.09251,5.29237,43.3298,14.0228,21.2136,1.9768,2.08839,1.82809,3.40772,0.544543,4.35004,38.7695,0.0250107,0.021726,0.177875,0.0575656,0.087085,0.00811506,0.00857318,0.00750461,0.0139892,0.00223543,0.0178576,38.7695,1484.11,1289.2,10555,3415.89,5167.54,481.54,508.724,445.316,830.107,132.649,1059.65
38.8672,3.21057,2.60111,23.9242,7.70677,50.0465,3.99362,1.79089,4.67421,5.75295,2.55145,4.33391,38.8672,0.0131468,0.0106511,0.0979656,0.031558,0.204932,0.0163532,0.00733343,0.0191401,0.0235574,0.0104478,0.0177467,38.8672,784.053,635.215,5842.51,1882.07,12221.8,975.28,437.354,1141.49,1404.93,623.088,1058.38
38.9648,3.63666,3.90582,35.5016,9.80057,14.665,3.89737,5.20908,0.658674,3.95171,2.83759,3.92877,38.9648,0.0148542,0.0159536,0.145009,0.0400312,0.0599005,0.0159191,0.0212769,0.0026904,0.0161411,0.0115904,0.0160474,38.9648,890.338,956.237,8691.62,2399.41,3590.34,954.166,1275.3,161.259,967.471,694.708,961.854
39.0625,2.48053,2.90098,13.767,17.4221,17.4883,1.68206,7.24319,2.68074,1.8842,1.28223,2.79086,39.0625,0.0101066,0.0118197,0.0560918,0.070984,0.0712536,0.00685332,0.0295114,0.0109223,0.00767694,0.00522429,0.011371,39.0625,608.814,712.009,3378.93,4276.02,4292.26,412.839,1777.75,657.952,462.453,314.707,684.98
39.1602,0.811812,2.54113,38.5708,20.8486,19.4904,2.85086,2.18604,2.16303,2.92186,2.08574,2.69599,39.1602,0.00329937,0.0103277,0.15676,0.0847331,0.0792129,0.0115865,0.00888451,0.008791,0.011875,0.00847686,0.0109571,39.1602,199.747,625.246,9490.36,5129.81,4795.62,701.454,537.876,532.215,718.925,513.197,663.35
39.2578,2.13194,2.62742,53.1587,18.1909,20.3249,1.85425,4.40418,1.28903,4.24923,2.1708,3.43833,39.2578,0.00864309,0.0106518,0.21551,0.0737475,0.0823989,0.00751731,0.017855,0.00522584,0.0172268,0.00880064,0.0139393,39.2578,525.873,648.091,13112.3,4487.03,5013.41,457.377,1086.35,317.957,1048.13,535.459,848.112
39.3555,1.50434,1.5933,24.8392,7.07367,20.8373,5.2627,7.04455,3.08585,3.43412,1.22692,4.34841,39.3555,0.00608362,0.00644335,0.10045,0.0286062,0.0842666,0.0212825,0.0284884,0.0124793,0.0138877,0.00496173,0.0175851,39.3555,371.99,393.987,6142.17,1749.16,5152.59,1301.35,1741.96,763.062,849.181,303.391,1075.26
39.4531,1.76066,0.636898,43.2377,15.7517,17.6123,4.6392,6.89756,3.46705,3.21558,0.74544,4.05313,39.4531,0.00710253,0.00256926,0.174422,0.0635428,0.0710486,0.0187147,0.0278249,0.0139862,0.0129718,0.00300712,0.0163504,39.4531,436.451,157.881,10718.3,3904.71,4365.94,1150.02,1709.85,859.452,797.115,184.788,1004.74
39.5508,2.87987,1.70054,43.249,21.6729,19.4052,0.971592,0.63401,3.36891,3.49618,1.04829,3.12439,39.5508,0.0115888,0.00684307,0.174037,0.0872134,0.0780878,0.00390975,0.0025513,0.0135567,0.0140688,0.0042184,0.0125727,39.5508,715.661,422.591,10747.6,5385.83,4822.29,241.445,157.555,837.19,868.817,260.506,776.425
39.6484,2.04151,6.4835,39.5424,20.9,25.8085,1.40131,5.05205,0.881666,3.22103,2.62634,4.13654,39.6484,0.00819494,0.0260258,0.158729,0.083896,0.103599,0.00562508,0.0202797,0.00353914,0.0129297,0.0105425,0.0166047,39.6484,508.578,1615.16,9850.74,5206.59,6429.37,349.092,1258.56,219.639,802.417,654.27,1030.49
39.7461,1.85621,3.87491,15.8052,12.7063,14.5291,2.88668,9.95839,4.15144,5.36309,0.0655152,4.75726,39.7461,0.0074328,0.0155163,0.0632886,0.0508797,0.0581787,0.0115591,0.0398763,0.0166236,0.0214754,0.000262342,0.0190495,39.7461,463.555,967.689,3947.06,3173.17,3628.38,720.897,2486.93,1036.75,1339.33,16.3612,1188.04
39.8438,0.872805,4.09538,51.0209,30.1611,11.4222,2.25506,2.43391,2.15909,4.63505,2.38123,3.26465,39.8438,0.0034864,0.0163589,0.203802,0.120478,0.0456256,0.00900778,0.00972221,0.00862443,0.0185146,0.00951179,0.0130406,39.8438,218.503,1025.26,12772.9,7550.71,2859.49,564.544,609.32,540.518,1160.36,596.132,817.291
39.9414,1.22923,1.33938,17.9795,12.7835,34.3853,1.82724,2.08498,2.9598,2.0079,2.38566,2.23532,39.9414,0.00489812,0.00533705,0.0716432,0.0509385,0.137015,0.00728103,0.00830805,0.0117939,0.00800092,0.00950618,0.00890711,39.9414,308.486,336.13,4512.13,3208.14,8629.3,458.564,523.245,742.789,503.902,598.705,560.975
40.0391,2.27411,3.85821,10.4615,7.68807,12.7958,4.38491,4.58828,0.589925,4.67528,2.02323,4.4866,40.0391,0.00903955,0.0153364,0.0415845,0.03056,0.0508631,0.01743,0.0182384,0.00234495,0.0185842,0.00804234,0.0178342,40.0391,572.103,970.621,2631.84,1934.11,3219.07,1103.13,1154.29,148.409,1176.17,508.991,1128.71
40.1367,1.58169,3.40113,49.7204,4.40499,12.4592,0.525816,2.89214,2.89117,2.34516,0.348809,2.89165,40.1367,0.00627192,0.0134866,0.197157,0.0174672,0.0494046,0.00208503,0.0114683,0.0114644,0.0092993,0.00138314,0.0114663,40.1367,398.882,857.72,12538.8,1110.88,3142.03,132.604,729.358,729.113,591.417,87.9649,729.236
40.2344,0.458478,7.69592,17.1211,12.7417,24.4525,2.00666,2.45344,1.64085,3.14875,3.54754,3.34814,40.2344,0.0018136,0.0304427,0.0677259,0.0504021,0.0967268,0.00793776,0.00970506,0.00649071,0.0124555,0.014033,0.0132442,40.2344,115.903,1945.53,4328.22,3221.09,6181.6,507.285,620.229,414.807,796.003,896.818,846.411
40.332,2.17131,4.76751,10.7984,6.86775,16.2526,6.37744,3.59564,3.75694,3.33716,2.97009,4.26222,40.332,0.00856826,0.0188132,0.0426118,0.0271009,0.0641346,0.0251661,0.0141888,0.0148253,0.0131688,0.0117203,0.0168192,40.332,550.241,1208.15,2736.47,1740.38,4118.63,1616.13,911.183,952.059,845.682,752.663,1080.11
40.4297,1.02108,4.08015,45.0052,11.6732,17.3507,7.53971,1.54764,0.266757,3.52505,1.87089,3.8026,40.4297,0.00401956,0.0160619,0.177167,0.0459526,0.0683025,0.0296807,0.00609242,0.00105011,0.0138767,0.00736494,0.0149693,40.4297,259.381,1036.47,11432.5,2965.32,4407.55,1915.29,393.143,67.7636,895.459,475.258,965.964
40.5273,1.28016,5.65894,28.0486,4.25261,2.80684,3.65151,6.1177,3.12942,2.03034,0.509047,3.39046,40.5273,0.00502731,0.0222232,0.11015,0.0167004,0.0110227,0.0143398,0.0240248,0.0122895,0.00797333,0.00199908,0.0133147,40.5273,325.98,1441,7142.32,1082.89,714.736,929.822,1557.82,796.878,517.006,129.624,863.35
40.625,3.60619,4.90241,15.5775,6.82278,5.41345,1.48594,9.31906,3.58079,6.28677,0.234929,5.15793,40.625,0.0141278,0.019206,0.0610273,0.0267293,0.0212081,0.0058214,0.0365089,0.0140283,0.0246294,0.000920373,0.020207,40.625,920.495,1251.36,3976.22,1741.54,1381.81,379.292,2378.73,914.013,1604.73,59.9667,1316.58
40.7227,3.63041,4.31135,32.2983,1.7835,20.9017,2.42868,6.98038,5.52212,5.25004,3.03175,4.7807,40.7227,0.0141886,0.0168499,0.12623,0.00697038,0.0816893,0.00949191,0.0272812,0.0215819,0.0205186,0.0118489,0.0186842,40.7227,928.905,1103.14,8264.1,456.34,5348.07,621.42,1786.06,1412.93,1343.32,775.728,1223.23
40.8203,0.605037,2.73032,21.8683,17.5488,4.26713,1.01589,5.35093,1.63511,4.43918,2.33686,3.49873,40.8203,0.00235899,0.0106453,0.0852626,0.0684212,0.0166372,0.00396087,0.0208628,0.00637515,0.017308,0.00911123,0.0136412,40.8203,155.181,700.278,5608.81,4500.94,1094.44,260.557,1372.42,419.375,1138.57,599.362,897.359
40.918,0.91631,2.21658,11.9012,15.3644,3.52515,0.176409,2.66963,5.9149,5.04475,2.08674,3.09739,40.918,0.00356409,0.00862162,0.0462909,0.0597615,0.0137114,0.000686163,0.0103838,0.0230066,0.0196221,0.00811662,0.0120476,40.918,235.579,569.871,3059.74,3950.11,906.298,45.354,686.349,1520.69,1296.98,536.492,796.324
41.0156,2.24332,1.80335,26.5611,10.4912,8.48355,1.63095,1.82365,4.33088,1.69194,1.28802,2.03349,41.0156,0.00870488,0.00699761,0.103066,0.0407097,0.0329191,0.00632866,0.00707639,0.0168053,0.00656533,0.00499798,0.00789063,41.0156,578.124,464.738,6845.03,2703.69,2186.29,420.31,469.97,1116.1,436.028,331.935,524.047
41.1133,2.75734,3.14341,6.24803,0.13298,9.97149,1.63292,5.06636,3.2689,4.44589,1.82807,3.20616,41.1133,0.010674,0.0121686,0.024187,0.000514783,0.0386009,0.00632123,0.0196126,0.0126544,0.0172106,0.00707671,0.0124115,41.1133,712.282,812.014,1614.01,34.3517,2575.86,421.819,1308.75,844.431,1148.47,472.232,828.222
41.2109,1.21887,3.63103,14.2935,6.59828,11.549,1.35782,1.17229,3.37515,2.92864,2.49621,3.1519,41.2109,0.00470722,0.0140229,0.0552007,0.0254823,0.0446019,0.00524384,0.00452734,0.0130347,0.0113103,0.00964026,0.0121725,41.2109,315.609,940.204,3701.09,1708.53,2990.46,351.588,303.548,873.949,758.331,646.358,816.14
41.3086,2.84423,0.93868,31.7059,7.4131,6.0069,0.63565,6.31961,3.33295,2.72269,1.06517,3.08859,41.3086,0.0109583,0.00361657,0.122157,0.0285614,0.0231436,0.00244905,0.0243484,0.0128413,0.0104901,0.00410392,0.0118998,41.3086,738.22,243.634,8229.25,1924.07,1559.09,164.983,1640.25,865.066,706.673,276.464,801.643
41.4063,0.755967,5.23887,8.24781,18.3801,6.10783,1.58352,5.40241,1.21147,3.55555,0.860489,4.39721,41.4063,0.00290574,0.0201369,0.0317024,0.0706485,0.0234769,0.00608663,0.0207655,0.00465656,0.0136666,0.0033075,0.0169018,41.4063,196.675,1362.96,2145.78,4781.84,1589.03,411.973,1405.51,315.179,925.024,223.868,1143.99
41.5039,1.42003,2.64976,14.9021,5.89761,15.4109,4.08555,2.29132,3.09526,2.3477,0.82577,2.87251,41.5039,0.00544537,0.010161,0.0571451,0.0226155,0.059096,0.0156668,0.00878653,0.0118694,0.00900273,0.00316658,0.0110152,41.5039,370.31,690.996,3886.13,1537.96,4018.79,1065.42,597.523,807.172,612.226,215.342,749.084
41.6016,0.317377,1.38638,13.0854,3.68027,11.3769,1.65186,3.945,3.96483,3.37303,0.784755,3.52665,41.6016,0.00121419,0.00530386,0.0500606,0.0140796,0.0435244,0.00631951,0.0150924,0.0151682,0.0129042,0.00300223,0.0134919,41.6016,82.9592,362.386,3420.39,961.987,2973.8,431.78,1031.18,1036.37,881.677,205.127,921.832
41.6992,0.603894,2.36688,13.7806,7.28544,7.65825,1.91678,3.48092,3.31513,4.58599,2.20413,3.39803,41.6992,0.00230491,0.00903375,0.052597,0.0278066,0.0292295,0.00731583,0.0132858,0.012653,0.0175035,0.00841257,0.0129694,41.6992,158.223,620.131,3610.58,1908.81,2006.49,502.203,912.016,868.578,1201.55,577.489,890.297
41.7969,0.457251,2.92689,27.2327,9.74215,11.6728,1.13217,2.68186,3.35321,2.51892,0.268595,2.80438,41.7969,0.00174113,0.0111451,0.103697,0.0370963,0.0444478,0.00431111,0.0102121,0.0127684,0.00959157,0.00102276,0.0106786,41.7969,120.082,768.651,7151.77,2558.46,3065.47,297.328,704.305,880.612,661.511,70.5378,736.478
41.8945,0.846762,4.21513,3.86386,13.5651,4.6156,2.69427,3.7027,2.63815,3.03956,0.914629,3.37113,41.8945,0.0032168,0.0160131,0.0146786,0.0515332,0.0175344,0.0102354,0.0140663,0.0100222,0.0115471,0.00347462,0.0128067,41.8945,222.894,1109.55,1017.09,3570.77,1214.97,709.215,974.665,694.442,800.108,240.759,887.386
41.9922,2.10189,3.66013,20.1098,2.49526,1.52081,1.16129,1.38814,1.82669,3.50207,2.71503,2.29858,41.9922,0.00796641,0.0138723,0.0762184,0.00945732,0.00576405,0.00440142,0.00526121,0.00692336,0.0132732,0.0102903,0.00871186,41.9922,554.574,965.706,5305.87,658.362,401.258,306.401,366.254,481.963,924.002,716.347,606.468
42.0898,1.47705,4.25683,16.2625,10.5535,3.34794,0.566623,3.09858,1.09235,3.04254,2.22348,3.07056,42.0898,0.0055852,0.0160964,0.0614938,0.0399059,0.0126596,0.00214258,0.0117167,0.0041305,0.0115048,0.00840766,0.0116108,42.0898,390.619,1125.75,4300.76,2790.95,885.39,149.848,819.444,288.88,804.626,588.016,812.035
42.1875,0.492072,5.54604,7.0486,7.86163,5.33815,1.35522,4.54058,3.2314,2.859,1.09345,3.88599,42.1875,0.00185637,0.0209228,0.0265913,0.0296585,0.0201385,0.00511266,0.0171296,0.0121907,0.0107858,0.00412512,0.0146601,42.1875,130.434,1470.1,1868.39,2083.9,1414.99,359.232,1203.58,856.554,757.841,289.844,1030.07
42.2852,1.08788,1.4441,22.4971,2.91894,3.48566,2.33498,3.24489,1.4021,3.93899,0.811929,2.62696,42.2852,0.00409462,0.00543537,0.0846756,0.0109864,0.0131195,0.0087885,0.0122133,0.0052773,0.0148258,0.00305598,0.00988747,42.2852,289.034,383.676,5977.15,775.52,926.09,620.37,862.121,372.518,1046.53,215.718,697.945
42.3828,0.556313,1.49958,43.5258,5.00523,6.87863,2.72275,4.0927,1.62201,3.98615,1.09341,3.35445,42.3828,0.00208906,0.00563119,0.163447,0.0187955,0.0258305,0.0102244,0.0153688,0.00609094,0.0149687,0.00410596,0.0125965,42.3828,148.146,399.337,11590.9,1332.89,1831.77,725.065,1089.88,431.94,1061.51,291.175,893.287
42.4805,0.640968,1.18483,22.2534,7.72724,2.33051,1.11842,2.96285,1.71479,3.43455,0.584766,2.02265,42.4805,0.00240141,0.00443904,0.0833732,0.0289504,0.00873137,0.0041902,0.0111004,0.00642454,0.0128677,0.00219085,0.00757795,42.4805,171.082,316.247,5939.71,2062.5,622.043,298.52,790.821,457.699,916.725,156.081,539.871
42.5781,0.185957,1.83208,10.9974,5.68062,8.93048,1.8146,3.4143,0.792227,4.0695,0.796688,2.62319,42.5781,0.000695097,0.00684822,0.0411079,0.0212339,0.0333817,0.00678288,0.0127625,0.0029613,0.0152116,0.00297798,0.00980535,42.5781,49.7483,490.129,2942.1,1519.71,2389.14,485.453,913.414,211.941,1088.7,213.135,701.772
42.6758,0.459845,4.53521,14.2435,3.01664,3.42767,1.81928,1.76528,1.25383,3.67184,0.522817,2.41796,42.6758,0.00171495,0.0169136,0.0531197,0.0112502,0.0127832,0.00678481,0.00658345,0.00467602,0.0136937,0.00194979,0.00901753,42.6758,123.303,1216.07,3819.25,808.881,919.096,487.821,473.343,336.201,984.566,140.188,648.351
42.7734,1.7404,0.505702,22.2072,3.80099,2.28656,0.207467,3.77649,1.43247,4.03087,2.12731,2.20693,42.7734,0.00647583,0.00188166,0.0826303,0.014143,0.00850801,0.00077196,0.0140519,0.00533003,0.0149984,0.00791548,0.00821175,42.7734,467.739,135.909,5968.26,1021.53,614.52,55.7575,1014.94,384.98,1083.31,571.723,593.121
42.8711,1.26816,1.05868,8.87685,2.21524,5.7393,0.567667,2.80155,3.79221,3.57528,1.38998,2.50839,42.8711,0.00470792,0.00393024,0.0329545,0.00822386,0.0213066,0.00210741,0.0104005,0.0140782,0.0132729,0.00516017,0.00931217,42.8711,341.6,285.173,2391.13,596.712,1545.98,152.911,754.644,1021.5,963.062,374.414,675.678
42.9688,1.59705,1.1098,2.63464,4.39894,0.47426,2.90931,2.75921,14.0421,3.18407,0.778416,2.69693,42.9688,0.00591544,0.00411065,0.00975864,0.0162935,0.00175664,0.010776,0.01022,0.0520116,0.0117937,0.00288323,0.00998934,42.9688,431.174,299.623,711.303,1187.63,128.041,785.458,744.934,3791.1,859.636,210.157,728.118
43.0664,0.489783,2.01664,9.26969,3.57621,6.11519,4.00139,2.07896,6.9964,3.50055,1.1672,3.53838,43.0664,0.00181003,0.00745263,0.0342568,0.0132162,0.0225991,0.0147874,0.00768295,0.0258557,0.0129365,0.00431347,0.0130763,43.0664,132.532,545.69,2508.33,967.703,1654.74,1082.75,562.555,1893.19,947.228,315.837,957.466
43.1641,2.06192,2.23841,8.49725,8.53774,5.38689,2.58787,1.66434,2.36581,3.38347,0.706734,2.47684,43.1641,0.00760274,0.00825347,0.0313312,0.0314804,0.0198626,0.00954203,0.00613675,0.00872322,0.0124756,0.00260588,0.00913263,43.1641,559.21,607.073,2304.52,2315.5,1460.97,701.852,451.381,641.625,917.623,191.672,671.738
43.2617,1.47624,0.685274,15.9901,7.18538,2.16922,1.30866,0.654176,2.97356,2.88278,0.80374,1.82273,43.2617,0.00543093,0.00252104,0.0588257,0.0264342,0.00798032,0.00481441,0.00240664,0.0109394,0.0106054,0.00295687,0.00670563,43.2617,401.275,186.272,4346.45,1953.14,589.641,355.722,177.819,808.277,783.603,218.474,495.458
43.3594,1.15106,2.90212,8.67425,4.40224,5.35069,0.452021,2.52435,2.26672,3.25746,0.35159,2.71324,43.3594,0.00422508,0.0106525,0.0318397,0.0161589,0.0196402,0.00165919,0.00926589,0.00832024,0.0119568,0.00129055,0.0099592,43.3594,313.589,790.638,2363.17,1199.33,1457.72,123.146,687.722,617.535,887.446,95.7854,739.18
43.457,0.837768,0.780803,17.2251,7.0235,2.28285,1.56637,0.862824,3.20544,3.18232,0.644156,1.92461,43.457,0.0030682,0.00285958,0.0630844,0.0257225,0.00836059,0.00573661,0.00315997,0.0117395,0.0116548,0.00235912,0.0070486,43.457,228.751,213.197,4703.29,1917.76,623.328,427.696,235.593,875.242,868.929,175.886,525.512
43.5547,0.782913,0.884992,6.00516,8.19348,3.83285,1.10572,0.880596,1.31367,2.93933,0.340329,1.2097,43.5547,0.00286088,0.00323388,0.0219437,0.0299401,0.0140058,0.00404047,0.00321782,0.00480035,0.0107407,0.00124361,0.00442041,43.5547,214.254,242.189,1643.39,2242.25,1048.91,302.594,240.986,359.503,804.384,93.1351,331.049
43.6523,0.707743,1.33993,1.11639,4.43578,1.84966,3.15658,0.32737,1.77405,4.49095,1.35671,1.56538,43.6523,0.00258041,0.00488534,0.00407033,0.0161727,0.0067438,0.0115088,0.00119358,0.00646813,0.0163738,0.00494654,0.00570733,43.6523,194.117,367.511,306.2,1216.63,507.317,865.774,89.7895,486.58,1231.76,372.114,429.347
43.75,0.224878,1.7769,14.4453,5.60274,2.63138,2.73868,1.98992,2.75646,3.23921,0.863134,2.68503,43.75,0.000818068,0.00646405,0.0525495,0.0203818,0.00957252,0.00996283,0.00723898,0.0100275,0.0117837,0.00313993,0.00976767,43.75,61.8166,488.45,3970.86,1540.13,723.339,752.833,547.008,757.722,890.423,237.266,738.086
43.8477,1.17575,0.627959,11.2322,2.12586,2.32129,1.57625,1.08875,1.84982,3.12633,0.372118,1.71304,43.8477,0.00426764,0.00227932,0.04077,0.00771627,0.00842566,0.00572136,0.00395185,0.00671435,0.0113477,0.00135069,0.00621785,43.8477,323.922,173.005,3094.52,585.679,639.523,434.262,299.953,509.632,861.313,102.52,471.947
43.9453,0.394158,1.58847,4.8683,5.22562,0.845401,0.956778,2.22197,2.02679,3.17862,0.442401,1.80763,43.9453,0.00142751,0.00575289,0.0176313,0.0189254,0.00306176,0.00346512,0.00804723,0.00734034,0.0115119,0.00160223,0.00654661,43.9453,108.833,438.602,1344.22,1442.88,233.429,264.182,613.524,559.63,877.67,122.154,499.116
44.043,0.811172,0.823096,9.86897,2.35873,0.987183,1.82455,2.4643,2.12215,3.18411,0.273555,1.97335,44.043,0.00293127,0.00297436,0.0356628,0.00852359,0.00356731,0.00659326,0.00890508,0.00766867,0.0115062,0.000988527,0.00713096,44.043,224.476,227.775,2731.04,652.732,273.183,504.909,681.947,587.263,881.14,75.701,546.086
44.1406,1.5782,1.29436,2.28978,1.52593,2.07103,0.511941,0.428787,0.397385,3.30863,0.331701,1.41015,44.1406,0.0056904,0.004667,0.00825611,0.00550195,0.00746737,0.00184587,0.00154605,0.00143283,0.0119297,0.00119599,0.00508448,44.1406,437.703,358.984,635.056,423.208,574.387,141.984,118.921,110.212,917.627,91.9953,391.096
44.2383,0.909642,0.742561,11.2144,4.35346,3.0683,2.03007,0.404777,0.476606,3.55329,0.994571,1.51232,44.2383,0.0032726,0.00267149,0.0403459,0.0156623,0.0110388,0.00730352,0.00145626,0.00171467,0.0127836,0.00357814,0.00544083,44.2383,252.842,206.4,3117.14,1210.08,852.858,564.272,112.511,132.476,987.662,276.448,420.36
44.3359,0.763923,2.20378,9.18208,3.41786,2.57196,0.672754,1.48762,1.73496,3.53304,0.668423,1.96937,44.3359,0.00274229,0.00791101,0.0329614,0.0122693,0.00923268,0.00241502,0.00534017,0.00622807,0.0126827,0.00239947,0.00706954,44.3359,212.807,613.908,2557.86,952.115,716.472,187.41,414.407,483.309,984.201,186.203,548.609
44.4336,0.684431,0.639292,8.0857,2.9064,2.86664,1.22219,0.94375,0.939237,3.49532,0.973576,1.09788,44.4336,0.00245154,0.00228985,0.0289618,0.0104103,0.0102679,0.00437773,0.00338038,0.00336422,0.0125198,0.00348721,0.00393247,44.4336,191.083,178.48,2257.4,811.422,800.321,341.217,263.48,262.22,975.84,271.807,306.512
