Frequency,CHD,BHC,LOK,YTA,LZH,DL2,WEH,WED,RSH,Vel_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,WEH,WED,RSH,Dis_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,WEH,WED,RSH,Acc_AVG
34.9609,109.453,37.4199,335.987,58.8206,262.985,30.8619,29.4587,46.03,24.0621,46.03,34.9609,0.498268,0.170349,1.52954,0.267773,1.1972,0.140494,0.134107,0.209545,0.109539,0.209545,34.9609,24043,8219.88,73805,12920.9,57768.9,6779.31,6471.08,10111.2,5285.62,10111.2
35.0586,84.501,140.834,248.806,67.8426,495.95,25.9286,13.915,26.5532,18.1964,67.8426,35.0586,0.383608,0.639342,1.1295,0.307984,2.25146,0.117707,0.0631696,0.120543,0.082606,0.307984,35.0586,18613.9,31022.9,54806.9,14944.4,109248,5711.53,3065.18,5849.13,4008.3,14944.4
35.1563,107.098,100.304,522.589,175.513,210.112,23.706,29.8081,23.1985,35.5594,100.304,35.1563,0.48484,0.454086,2.3658,0.794561,0.951192,0.107319,0.134943,0.105021,0.16098,0.454086,35.1563,23657.2,22156.6,115436,38769.7,46412.3,5236.5,6584.4,5124.38,7854.83,22156.6
35.2539,125.498,84.5978,289.026,296.739,391.765,23.0638,20.3098,54.7531,38.05,84.5978,35.2539,0.566567,0.381919,1.30482,1.33964,1.76864,0.104122,0.0916894,0.247185,0.171778,0.381919,35.2539,27798.7,18739,64021.3,65729.8,86778.6,5108.8,4498.77,12128.2,8428.34,18739
35.3516,93.1332,50.0576,445.052,165.263,66.4254,23.5872,10.2976,37.3271,27.4077,50.0576,35.3516,0.419292,0.225363,2.00365,0.744024,0.299051,0.106191,0.0463605,0.168049,0.123391,0.225363,35.3516,20686.8,11118.8,98855.2,36708.3,14754.4,5239.19,2287.31,8291.1,6087.81,11118.8
35.4492,106.57,105.42,429.869,187.993,42.5765,28.6429,25.9125,10.6103,27.0726,42.5765,35.4492,0.478461,0.4733,1.92997,0.844025,0.191154,0.128597,0.116338,0.0476365,0.121547,0.191154,35.4492,23736.7,23480.6,95746.5,41872.5,9483.24,6379.74,5771.59,2363.27,6029.98,9483.24
35.5469,110.117,84.6593,358.22,300.634,181.904,29.2912,17.0252,42.9893,42.2953,84.6593,35.5469,0.493029,0.379047,1.60387,1.34604,0.814442,0.131146,0.0762274,0.192477,0.18937,0.379047,35.5469,24594.3,18908.5,80007.6,67145.9,40627.7,6542.12,3802.54,9601.57,9446.55,18908.5
35.6445,90.9545,41.1095,402.937,65.359,105.246,27.2086,5.26758,45.2616,11.4479,45.2616,35.6445,0.406117,0.183556,1.79914,0.291832,0.469929,0.121488,0.0235201,0.202096,0.0511154,0.202096,35.6445,20370.3,9206.93,90242.2,14637.9,23571,6093.66,1179.73,10136.8,2563.88,10136.8
35.7422,81.6451,29.1343,514.1,189.944,361.538,27.9572,2.23084,20.1372,27.4789,29.1343,35.7422,0.363554,0.129731,2.28921,0.845794,1.60988,0.124489,0.00993361,0.089668,0.12236,0.129731,35.7422,18335.4,6542.83,115454,42656.6,81192.3,6278.48,500.99,4522.3,6171.06,6542.83
35.8398,89.0684,124.427,278.474,192.284,169.643,6.12892,6.88476,35.1404,36.5212,89.0684,35.8398,0.395528,0.552548,1.23663,0.853882,0.753339,0.0272168,0.0305733,0.156049,0.162181,0.395528,35.8398,20057.2,28019.6,62709.2,43300.2,38201.7,1380.16,1550.37,7913.21,8224.15,20057.2
35.9375,75.8623,45.1285,204.622,204.539,355.008,15.6688,23.7395,21.6788,48.5598,48.5598,35.9375,0.335968,0.199859,0.906201,0.905832,1.57221,0.069392,0.105134,0.0960079,0.215055,0.215055,35.9375,17129.9,10190.1,46204,46185.2,80161.5,3538.06,5360.43,4895.11,10964.9,10964.9
36.0352,62.6118,76.737,459.701,283.679,162.566,60.7654,25.7246,27.333,54.9175,62.6118,36.0352,0.276535,0.338921,2.03034,1.25291,0.718,0.26838,0.113617,0.120721,0.242552,0.276535,36.0352,14176.3,17374.4,104083,64229.4,36807.6,13758.2,5824.44,6188.62,12434.2,14176.3
36.1328,85.3348,49.7596,382.805,19.0351,157.406,9.13529,29.3546,34.5585,52.0153,49.7596,36.1328,0.375876,0.219177,1.68615,0.0838444,0.693329,0.0402384,0.129299,0.152221,0.229113,0.219177,36.1328,19373.5,11296.9,86907.9,4321.53,35735.7,2073.98,6664.35,7845.79,11809,11296.9
36.2305,101.588,47.7726,166.368,119.697,114.434,36.4362,14.8926,15.6684,48.7467,48.7467,36.2305,0.446261,0.209858,0.730828,0.525809,0.50269,0.160059,0.0654208,0.0688291,0.214137,0.214137,36.2305,23125.8,10875.1,37872.4,27248.1,26050,8294.43,3390.19,3566.81,11096.8,11096.8
36.3281,88.4094,163.629,621.217,161.632,54.388,35.9119,4.65041,12.9056,37.2777,54.388,36.3281,0.387325,0.716865,2.72158,0.708114,0.238276,0.157331,0.0203736,0.0565398,0.163315,0.238276,36.3281,20180,37349.4,141797,36893.4,12414.4,8197.12,1061.49,2945.78,8508.87,12414.4
36.4258,59.7256,104.493,436.526,147.819,326.126,39.9009,14.6419,27.9767,10.0525,59.7256,36.4258,0.260959,0.45656,1.90731,0.645866,1.42494,0.174339,0.0639747,0.122239,0.0439224,0.260959,36.4258,13669.4,23915.3,99907.7,33831.4,74640.5,9132.12,3351.08,6403.03,2300.72,13669.4
36.5234,101.225,10.2213,499.126,271.338,327.757,26.495,17.6724,11.5371,29.9689,29.9689,36.5234,0.4411,0.0445404,2.175,1.18239,1.42824,0.115455,0.0770093,0.0502744,0.130593,0.130593,36.5234,23229.5,2345.62,114541,62267.7,75214.9,6080.17,4055.51,2647.58,6877.37,6877.37
36.6211,121.391,105.544,222.017,188.8,335.413,9.82612,9.59917,55.6822,15.5289,105.544,36.6211,0.527563,0.458695,0.964885,0.820523,1.4577,0.0427042,0.0417179,0.241994,0.0674885,0.458695,36.6211,27931.7,24285.5,51085.5,43442.3,77177.7,2260.96,2208.74,12812.3,3573.16,24285.5
36.7188,81.6531,32.0147,473.352,30.6539,154.434,9.932,21.7356,31.1674,61.5574,32.0147,36.7188,0.35392,0.138765,2.05171,0.132867,0.669386,0.0430496,0.0942113,0.135093,0.266816,0.138765,36.7188,18838.2,7386.13,109207,7072.19,35629.7,2291.42,5014.63,7190.66,14201.9,7386.13
36.8164,128.141,61.1261,448.991,137.658,138.084,36.9229,16.3095,11.9118,11.5729,61.1261,36.8164,0.553946,0.264244,1.94096,0.595085,0.596926,0.159615,0.0705051,0.0514938,0.0500291,0.264244,36.8164,29642.2,14140,103863,31843.6,31942.1,8541.15,3772.79,2755.48,2677.1,14140
36.9141,105.993,104.229,324.367,296.314,162.642,15.3191,18.9875,11.681,13.0263,104.229,36.9141,0.456988,0.449385,1.39851,1.27756,0.70123,0.0660483,0.0818646,0.0503624,0.0561628,0.449385,36.9141,24583.8,24174.8,75233,68726.4,37722.8,3553.08,4403.92,2709.26,3021.29,24174.8
37.0117,111.566,65.388,526.37,58.717,274.946,32.3193,10.8548,7.03095,57.0416,58.717,37.0117,0.479746,0.281176,2.26346,0.25249,1.1823,0.138977,0.046677,0.0302339,0.245286,0.25249,37.0117,25944.8,15206.1,122408,13654.7,63939,7515.89,2524.3,1635.06,13265.1,13654.7
37.1094,64.8973,54.9723,681.732,66.9816,226.253,19.3808,14.885,7.8077,4.3205,54.9723,37.1094,0.278332,0.235766,2.92382,0.287271,0.970354,0.0831206,0.0638389,0.0334857,0.0185298,0.235766,37.1094,15131.8,12817.6,158956,15617.8,52754.2,4518.93,3470.66,1820.48,1007.39,12817.6
37.207,115.525,70.1889,209.138,215.068,26.3259,48.1754,13.8,23.3185,18.0347,48.1754,37.207,0.494165,0.300236,0.894597,0.919965,0.11261,0.206073,0.0590304,0.0997459,0.0771444,0.206073,37.207,27007.4,16408.7,48891.9,50278.3,6154.44,11262.4,3226.16,5451.36,4216.13,11262.4
37.3047,115.671,63.3372,165.996,265.027,119.753,4.29285,11.0997,12.8237,50.529,63.3372,37.3047,0.493493,0.270219,0.708197,1.1307,0.510908,0.0183148,0.0473552,0.0547102,0.215574,0.270219,37.3047,27112.4,14845.7,38908.2,62120.3,28069.2,1006.21,2601.68,3005.76,11843.6,14845.7
37.4023,100.744,55.2945,211.029,233.816,260.546,35.6214,22.6478,17.4181,14.9365,55.2945,37.4023,0.428688,0.23529,0.897975,0.994938,1.10868,0.151577,0.0963711,0.0741178,0.063558,0.23529,37.4023,23675.5,12994.5,49593.1,54948.2,61229.8,8371.24,5322.36,4093.36,3510.16,12994.5
37.5,55.7485,51.8928,468.613,15.7603,225.236,22.3269,13.587,34.3141,49.8372,49.8372,37.5,0.236604,0.22024,1.98885,0.066889,0.955932,0.0947583,0.057665,0.145634,0.211516,0.211516,37.5,13135.4,12227,110414,3713.44,53070,5260.65,3201.36,8085.07,11742.6,11742.6
37.5977,95.9253,79.1771,477.19,195.531,318.2,22.6344,9.59764,7.96728,52.0224,79.1771,37.5977,0.406062,0.335165,2.02,0.827702,1.34697,0.095814,0.0406278,0.0337264,0.220217,0.335165,37.5977,22660.7,18704.3,112728,46190.8,75169.3,5347,2267.28,1882.13,12289.4,18704.3
37.6953,134.441,60.6681,311.22,176.62,201.191,21.5071,14.1963,35.6908,7.63748,60.6681,37.6953,0.567628,0.256149,1.31401,0.745714,0.849457,0.0908062,0.0599389,0.150692,0.0322465,0.256149,37.6953,31841.8,14369,73711.4,41831.8,47651.4,5093.89,3362.35,8453.25,1808.91,14369
37.793,98.9697,48.7909,150.844,233.536,346.236,24.1461,15.1423,22.4652,57.7436,57.7436,37.793,0.416784,0.20547,0.635238,0.983474,1.45808,0.101685,0.0637678,0.0946064,0.243172,0.243172,37.793,23501.4,11585.9,35819.4,55455.5,82217.2,5733.73,3595.7,5334.6,13711.8,13711.8
37.8906,94.2261,44.1087,194.33,83.8455,146.708,24.9655,21.6703,18.1145,26.4356,44.1087,37.8906,0.395785,0.185273,0.816259,0.352183,0.61623,0.104864,0.0910235,0.0760879,0.11104,0.185273,37.8906,22432.8,10501.1,46264.8,19961.4,34927.4,5943.63,5159.13,4312.6,6293.64,10501.1
37.9883,79.1163,118.781,446.077,122.311,216.079,61.208,8.80883,23.7776,25.605,79.1163,37.9883,0.331464,0.497643,1.86888,0.512431,0.905279,0.256436,0.0369053,0.0996181,0.107274,0.331464,37.9883,18884.1,28351.5,106473,29194,51575.3,14609.6,2102.56,5675.41,6111.6,18884.1
38.0859,129.903,40.2144,135.072,85.9706,284.068,10.7683,12.9959,22.2307,27.7058,40.2144,38.0859,0.542844,0.168049,0.564444,0.359257,1.18707,0.0449992,0.0543077,0.0928984,0.115778,0.168049,38.0859,31086,9623.35,32322.9,20572.9,67977.7,2576.88,3109.93,5319.82,6630.02,9623.35
38.1836,145.769,64.0297,476.036,110.273,169.706,29.2741,2.41591,14.7935,49.8002,64.0297,38.1836,0.607586,0.266885,1.98419,0.459633,0.707361,0.122019,0.0100699,0.0616614,0.207575,0.266885,38.1836,34972.1,15361.7,114208,26456,40715,7023.27,579.613,3549.17,11947.8,15361.7
38.2813,107.529,84.1384,109.867,237.84,151.253,28.858,19.4759,5.11575,17.2545,84.1384,38.2813,0.447053,0.349807,0.456775,0.988824,0.628837,0.119977,0.0809713,0.0212688,0.071736,0.349807,38.2813,25863.7,20237.7,26426.2,57207.2,36380.6,6941.15,4684.5,1230.48,4150.2,20237.7
38.3789,51.5817,62.5321,253.163,182.921,104.284,22.6721,9.34495,27.7573,39.8841,51.5817,38.3789,0.213906,0.259317,1.04985,0.758561,0.43246,0.0940196,0.0387529,0.115108,0.165397,0.213906,38.3789,12438.5,15079.1,61048.3,44109.8,25147.3,5467.18,2253.46,6693.44,9617.72,12438.5
38.4766,94.5964,60.5017,194.512,333.535,90.0822,12.4933,19.7508,13.0661,1.33338,60.5017,38.4766,0.39129,0.25026,0.804583,1.37964,0.372617,0.0516774,0.0816975,0.0540466,0.0055154,0.25026,38.4766,22869.2,14626.6,47024.4,80633.9,21777.9,3020.32,4774.86,3158.79,322.351,14626.6
38.5742,111.802,97.248,174.494,147.116,64.8363,31.5553,8.42079,25.2395,41.1267,64.8363,38.5742,0.461289,0.401239,0.719952,0.606993,0.267511,0.130195,0.0347437,0.104137,0.169686,0.267511,38.5742,27097.4,23569.9,42292,35656.4,15714.3,7648.02,2040.94,6117.27,9967.84,15714.3
38.6719,96.4865,30.6064,286.271,154.538,93.1207,25.3085,20.8988,24.1779,15.8093,30.6064,38.6719,0.397092,0.125961,1.17815,0.636004,0.38324,0.104158,0.0860093,0.0995046,0.0650636,0.125961,38.6719,23444.5,7436.83,69558.9,37550,22626.7,6149.52,5078.03,5874.8,3841.39,7436.83
38.7695,114.46,65.1115,167.12,295.785,157.6,17.0447,13.3059,28.6348,18.3502,65.1115,38.7695,0.469875,0.267293,0.686055,1.21424,0.646972,0.069971,0.0546226,0.11755,0.0753303,0.267293,38.7695,27881.9,15860.9,40709.9,72052,38390.8,4152.02,3241.25,6975.32,4470.03,15860.9
38.8672,76.6402,45.5154,251.452,201.179,164.971,6.81751,24.942,10.0201,50.7,50.7,38.8672,0.31383,0.186378,1.02966,0.823795,0.675532,0.0279166,0.102133,0.0410306,0.207609,0.207609,38.8672,18716.3,11115.3,61407,49129.8,40287.6,1664.9,6091.08,2447,12381.4,12381.4
38.9648,125.452,95.6929,334.477,57.2604,181.636,25.6808,18.4894,22.7629,35.1824,57.2604,38.9648,0.512419,0.390865,1.3662,0.233885,0.741908,0.104895,0.0755213,0.0929768,0.143705,0.233885,38.9648,30713.6,23427.9,81887.7,14018.7,44468.8,6287.26,4526.63,5572.89,8613.48,14018.7
39.0625,110.648,88.0912,211.909,80.3835,65.4999,20.523,7.4866,27.104,42.8028,65.4999,39.0625,0.450819,0.358916,0.863396,0.327512,0.266871,0.0836181,0.0305032,0.110432,0.174394,0.266871,39.0625,27157,21620.8,52010.3,19729.1,16076.1,5037.1,1837.49,6652.32,10505.4,16076.1
39.1602,120.476,83.3037,362.351,209.526,76.2052,19.0368,15.2571,7.60881,11.5226,76.2052,39.1602,0.48964,0.338563,1.47267,0.851557,0.309714,0.0773697,0.0620082,0.0309238,0.0468301,0.309714,39.1602,29643.2,20496.9,89156.7,51554,18750.3,4684.03,3754.03,1872.15,2835.13,18750.3
39.2578,116.065,69.5644,296.675,161.24,67.4653,18.1684,5.41588,18.3175,16.4823,67.4653,39.2578,0.470537,0.282021,1.20275,0.653683,0.273511,0.0736565,0.0219565,0.0742611,0.066821,0.273511,39.2578,28629,17159,73179.2,39772.1,16641.3,4481.5,1335.9,4518.28,4065.6,16641.3
39.3555,99.7936,48.1218,117.624,51.0935,13.0133,24.3291,12.2238,13.5224,38.7234,38.7234,39.3555,0.403569,0.194606,0.475677,0.206624,0.0526264,0.0983879,0.0494336,0.0546852,0.156599,0.156599,39.3555,24676.7,11899.4,29085.9,12634.3,3217.91,6016.05,3022.68,3343.8,9575.42,9575.42
39.4531,90.0943,93.8761,321.282,149.83,161.353,3.11425,5.54895,11.7488,8.32334,90.0943,39.4531,0.363443,0.378699,1.29606,0.604418,0.650902,0.012563,0.0223846,0.047395,0.0335766,0.363443,39.4531,22333.6,23271.1,79643,37141.6,39998,771.996,1375.54,2912.43,2063.28,22333.6
39.5508,101.763,73.5696,117.273,133.516,136.359,23.1579,6.56537,10.9234,21.3204,73.5696,39.5508,0.409499,0.296049,0.471916,0.537278,0.548719,0.0931888,0.0264195,0.0439563,0.0857947,0.296049,39.5508,25288.5,18282.4,29143,33179.5,33886,5754.84,1631.53,2714.51,5298.22,18282.4
39.6484,104.535,71.3864,277.028,143.831,52.5797,7.99003,27.0633,12.2931,38.4624,52.5797,39.6484,0.419618,0.286556,1.11203,0.577359,0.211063,0.0320732,0.108636,0.0493465,0.154394,0.211063,39.6484,26041.5,17783.7,69012.7,35830.9,13098.6,1990.46,6741.97,3062.44,9581.7,13098.6
39.7461,97.4003,79.5457,95.8788,71.6883,73.0865,10.0717,16.9815,3.5628,36.2801,71.6883,39.7461,0.390019,0.318524,0.383927,0.287061,0.292659,0.0403302,0.067999,0.0142665,0.145276,0.287061,39.7461,24324,19865.1,23944,17902.9,18252,2515.24,4240.84,889.745,9060.3,17902.9
39.8438,67.3113,98.6107,531.111,294.082,38.3958,16.7479,15.2374,10.2682,31.2073,38.3958,39.8438,0.268873,0.393898,2.12151,1.17471,0.153371,0.0668992,0.0608654,0.0410162,0.124657,0.153371,39.8438,16851.1,24686.8,132961,73622.2,9612.22,4192.77,3814.61,2570.61,7812.62,9612.22
39.9414,130.407,53.218,357.346,84.1316,154.171,4.48187,9.86536,12.0968,18.6317,53.218,39.9414,0.519635,0.212058,1.42392,0.33524,0.614326,0.017859,0.0393106,0.0482024,0.0742421,0.212058,39.9414,32726.9,13355.5,89679.4,21113.6,38690.6,1124.77,2475.8,3035.81,4675.81,13355.5
40.0391,111.759,54.6831,248.543,88.6309,27.4552,21.7654,19.4663,12.7671,15.4001,27.4552,40.0391,0.44424,0.217365,0.987955,0.352307,0.109134,0.0865173,0.0773785,0.0507492,0.0612154,0.109134,40.0391,28115.5,13756.8,62526.6,22297.1,6906.99,5475.58,4897.2,3211.86,3874.25,6906.99
40.1367,83.6223,59.7159,371.435,244.493,68.1297,5.22372,17.1883,11.2479,10.8124,59.7159,40.1367,0.331589,0.236793,1.47286,0.969492,0.270156,0.0207137,0.0681572,0.0446015,0.0428747,0.236793,40.1367,21088.4,15059.5,93670.8,61657.8,17181.4,1317.35,4334.66,2836.57,2726.75,15059.5
40.2344,107.914,64.7535,79.7772,145.95,163.815,9.05997,17.1951,9.24323,18.4211,64.7535,40.2344,0.426876,0.256145,0.315574,0.577332,0.648003,0.0358385,0.0680187,0.0365634,0.0728681,0.256145,40.2344,27280.7,16369.7,20167.7,36896.1,41412.5,2290.36,4346.93,2336.69,4656.85,16369.7
40.332,104.648,64.92,230.034,94.011,118.168,10.8683,11.6288,7.94228,15.5176,64.92,40.332,0.412953,0.256182,0.90774,0.370979,0.466306,0.0428877,0.0458886,0.0313412,0.0612342,0.256182,40.332,26519.2,16451.6,58293.7,23823.7,29945.5,2754.18,2946.9,2012.68,3932.36,16451.6
40.4297,114.842,50.8069,322.558,10.9006,90.778,8.12479,11.8677,7.7731,6.80934,11.8677,40.4297,0.452087,0.200006,1.26978,0.0429112,0.357355,0.0319839,0.0467183,0.0305995,0.0268056,0.0467183,40.4297,29173.1,12906.3,81938.6,2769.05,23060.1,2063.92,3014.72,1974.58,1729.76,3014.72
40.5273,120.261,109.248,282.168,64.722,100.251,20.3226,4.75216,14.6328,46.6889,64.722,40.5273,0.472278,0.429027,1.1081,0.25417,0.393697,0.0798091,0.0186622,0.0574647,0.183352,0.25417,40.5273,30623.4,27819,71851.5,16480.9,25528.1,5174.97,1210.09,3726.12,11888.9,16480.9
40.625,119.905,62.7327,94.5668,132.757,89.5388,10.1491,20.4058,2.53222,14.3741,62.7327,40.625,0.469748,0.245765,0.370481,0.520098,0.350783,0.0397608,0.0799431,0.00992039,0.0563128,0.245765,40.625,30606.3,16012.8,24138.6,33886.9,22855.2,2590.61,5208.68,646.361,3669.05,16012.8
40.7227,91.7762,41.1979,270.497,113.668,133.187,9.65365,22.1927,10.8266,23.3639,41.1979,40.7227,0.358686,0.161012,1.05717,0.444246,0.52053,0.037729,0.086735,0.0423132,0.0913122,0.161012,40.7227,23482.6,10541.2,69211.4,29084.1,34078.3,2470.06,5678.4,2770.18,5978.07,10541.2
40.8203,73.7325,130.45,528.18,101.689,99.7911,15.6521,4.58155,8.07719,25.4216,73.7325,40.8203,0.287477,0.508614,2.05933,0.396476,0.389077,0.0610261,0.0178631,0.0314923,0.0991168,0.287477,40.8203,18911,33458,135468,26081.3,25594.6,4014.47,1175.08,2071.65,6520.18,18911
40.918,105.971,87.0833,70.9451,50.606,27.2566,16.4154,7.84301,6.88399,33.6159,33.6159,40.918,0.412187,0.33872,0.275949,0.196837,0.106018,0.0638494,0.0305063,0.026776,0.130753,0.130753,40.918,27244.7,22388.7,18239.7,13010.6,7007.55,4220.31,2016.4,1769.84,8642.49,8642.49
41.0156,99.0216,68.8822,95.7585,31.6331,131.019,14.144,11.8256,12.0674,20.4334,31.6331,41.0156,0.384238,0.267287,0.371576,0.122747,0.508401,0.0548837,0.0458873,0.0468258,0.0792887,0.122747,41.0156,25518.7,17751.6,24677.8,8152.12,33764.9,3645.04,3047.55,3109.88,5265.86,8152.12
41.1133,88.8142,66.689,272.993,62.0594,90.2394,16.8519,15.8274,11.7269,10.0043,62.0594,41.1133,0.343811,0.258162,1.05679,0.24024,0.349328,0.0652358,0.0612701,0.0453965,0.0387282,0.24024,41.1133,22942.7,17227.3,70520.1,16031.3,23310.8,4353.22,4088.58,3029.33,2584.35,16031.3
41.2109,105.91,88.0307,378.449,94.7795,42.2145,15.2594,22.3892,7.0109,21.4911,42.2145,41.2109,0.40902,0.339971,1.46155,0.366035,0.163031,0.0589311,0.0864663,0.0270758,0.0829978,0.163031,41.2109,27423.9,22794.3,97994.1,24541.8,10930.9,3951.2,5797.38,1815.37,5564.82,10930.9
41.3086,100.6,76.6118,183.735,79.7918,99.4281,27.5158,19.3332,0.680955,50.7131,76.6118,41.3086,0.387596,0.295172,0.7079,0.307424,0.38308,0.106014,0.0744874,0.0026236,0.195389,0.295172,41.3086,26110.8,19884.6,47688.4,20709.9,25806.5,7141.71,5017.92,176.741,13162.6,19884.6
41.4063,106.32,59.8847,165.536,180.382,50.1056,8.12187,12.1248,3.21924,21.746,50.1056,41.4063,0.408668,0.230181,0.636278,0.693344,0.192593,0.0312184,0.0466047,0.0123739,0.0835859,0.192593,41.4063,27660.6,15579.8,43066.4,46928.9,13035.6,2113.01,3154.43,837.529,5657.5,13035.6
41.5039,104.348,77.4996,286.344,103.978,186.856,20.1791,5.48726,5.06021,19.4966,77.4996,41.5039,0.400143,0.297188,1.09804,0.398725,0.716537,0.0773807,0.021042,0.0194044,0.0747634,0.297188,41.5039,27211.5,20210.1,74671.8,27115.1,48727.8,5262.23,1430.95,1319.58,5084.25,20210.1
41.6016,104.668,66.108,62.2826,52.8552,98.1781,3.5701,18.4807,2.36053,14.6779,52.8552,41.6016,0.400429,0.252909,0.238274,0.202208,0.3756,0.0136581,0.0707016,0.00903066,0.0561532,0.202208,41.6016,27359.3,17280,16280.1,13815.8,25662.8,933.188,4830.68,617.019,3836.66,13815.8
41.6992,100.53,40.7145,344.578,113.243,23.2113,13.3332,15.1784,9.42252,33.0639,33.0639,41.6992,0.383697,0.155396,1.31516,0.432219,0.0885913,0.0508891,0.0579319,0.0359633,0.126196,0.126196,41.6992,26339.3,10667.4,90280.9,29670.1,6081.44,3493.34,3976.79,2468.74,8662.88,8662.88
41.7969,91.7014,98.8836,74.6001,69.1623,83.4467,24.7254,13.9875,2.66208,15.9378,69.1623,41.7969,0.349182,0.376531,0.284064,0.263358,0.31775,0.0941499,0.0532619,0.0101367,0.0606883,0.263358,41.7969,24082.4,25968.6,19591.3,18163.2,21914.6,6493.32,3673.37,699.108,4185.55,18163.2
41.8945,99.4796,75.308,172.909,14.3785,71.8572,9.52911,10.7439,3.0736,21.441,21.441,41.8945,0.377917,0.286091,0.656871,0.054623,0.272981,0.0362005,0.0408156,0.0116764,0.0814533,0.0814533,41.8945,26186.1,19823.4,45515,3784.86,18915,2508.36,2828.14,809.067,5643.95,5643.95
41.9922,90.511,59.3703,274.56,123.134,20.8315,22.4136,11.8717,6.48097,12.8158,22.4136,41.9922,0.343046,0.22502,1.04061,0.466692,0.0789538,0.0849498,0.0449952,0.0245636,0.0485733,0.0849498,41.9922,23880.8,15664.5,72441.2,32488.3,5496.29,5913.7,3132.3,1709.97,3381.38,5913.7
42.0898,101.984,27.2981,260.461,82.3584,60.1581,21.0902,6.7361,9.22916,19.9683,27.2981,42.0898,0.385635,0.103223,0.984885,0.311423,0.227477,0.0797487,0.0254713,0.0348984,0.0755064,0.103223,42.0898,26970.6,7219.2,68881,21780.4,15909.3,5577.48,1781.42,2440.73,5280.78,7219.2
42.1875,115.227,105.861,504.593,13.58,68.0665,21.7129,7.79059,7.34945,13.1751,21.7129,42.1875,0.4347,0.399368,1.90361,0.0512315,0.256785,0.0819133,0.0293905,0.0277263,0.0497039,0.0819133,42.1875,30543.4,28060.8,133753,3599.68,18042.5,5755.48,2065.07,1948.13,3492.35,5755.48
42.2852,110.43,84.0646,312.965,28.4018,10.3979,10.8674,5.78712,9.56301,12.7393,12.7393,42.2852,0.415642,0.316406,1.17795,0.1069,0.0391363,0.0409031,0.0217819,0.0359937,0.0479488,0.0479488,42.2852,29339.7,22334.7,83150.1,7545.95,2762.58,2887.3,1537.55,2540.75,3384.65,3384.65
42.3828,104.084,67.0112,61.2685,131.684,58.1899,8.98746,17.2395,10.1792,13.1095,58.1899,42.3828,0.390855,0.251639,0.230074,0.494496,0.218513,0.0337495,0.0647374,0.0382248,0.0492287,0.218513,42.3828,27717.6,17845,16315.7,35067.3,15495.9,2393.35,4590.87,2710.72,3491.06,15495.9
42.4805,101.485,79.2299,177.251,59.1343,47.8145,16.8103,4.64136,3.93594,8.58073,47.8145,42.4805,0.38022,0.296838,0.664078,0.221549,0.179139,0.0629806,0.017389,0.0147462,0.0321481,0.179139,42.4805,27087.7,21147.5,47310.5,15783.7,12762.3,4486.88,1238.84,1050.55,2290.31,12762.3
42.5781,95.0128,64.5468,39.9181,73.6508,32.1631,15.6755,14.9912,5.19133,22.0513,32.1631,42.5781,0.355153,0.241273,0.149212,0.275303,0.120224,0.0585941,0.0560365,0.0194049,0.0824265,0.120224,42.5781,25418.4,17268,10679.1,19703.5,8604.47,4193.6,4010.55,1388.82,5899.29,8604.47
42.6758,92.9306,80.9261,106.468,8.73236,32.3444,8.01893,11.3936,4.45862,15.6301,15.6301,42.6758,0.346575,0.301806,0.397062,0.0325664,0.120625,0.0299058,0.0424913,0.016628,0.0582907,0.0582907,42.6758,24918.4,21699.5,28548.4,2341.49,8672.84,2150.2,3055.08,1195.53,4191.04,4191.04
42.7734,97.1445,64.2509,229.542,27.8088,77.3319,16.4788,2.36384,5.80371,13.2973,27.8088,42.7734,0.361463,0.23907,0.854099,0.103473,0.287743,0.0613157,0.00879558,0.0215949,0.0494776,0.103473,42.7734,26107.9,17267.7,61690.2,7473.72,20783.2,4428.74,635.29,1559.77,3573.69,7473.72
42.8711,102.257,92.6875,107.226,19.6057,97.1118,5.14734,9.09446,1.83864,10.783,19.6057,42.8711,0.379619,0.344094,0.398067,0.0727843,0.360518,0.019109,0.0337623,0.00682579,0.040031,0.0727843,42.8711,27544.7,24966.9,28883.2,5281.12,26158.7,1386.52,2449.75,495.27,2904.59,5281.12
42.9688,87.5966,53.0402,87.0287,49.757,68.8444,16.741,18.2602,6.9139,22.091,49.757,42.9688,0.324455,0.196459,0.322352,0.184298,0.254998,0.0620083,0.0676354,0.0256089,0.0818245,0.184298,42.9688,23649.4,14319.8,23496.1,13433.4,18586.7,4519.76,4929.91,1866.62,5964.15,13433.4
43.0664,99.2744,37.9287,103.308,24.9268,42.3253,9.93901,20.6403,3.40259,6.33611,24.9268,43.0664,0.366875,0.140168,0.381782,0.0921186,0.156416,0.0367303,0.0762777,0.0125745,0.0234155,0.0921186,43.0664,26863.1,10263.3,27954.5,6745.04,11453,2689.44,5585.15,920.722,1714.51,6745.04
43.1641,100.629,78.4082,160.297,29.3112,100.762,8.37962,9.17297,5.08365,6.70327,29.3112,43.1641,0.37104,0.289107,0.591047,0.108077,0.371532,0.0308974,0.0338227,0.0187445,0.0247164,0.108077,43.1641,27291.3,21264.9,43473.7,7949.43,27327.5,2272.62,2487.78,1378.72,1817.98,7949.43
